,id,Apt_id,url,Address,Beds,Bath,Price,BedArea,Availablefrom,Availabletill,Description
827,827,1006,https://junehomes.com/residences/boston-ma/brighton/375-brighton/1006,brighton/375-brighton/1006,6,2,1725,240,2023-06-01,2023-07-01,"This good-looking, spacious and appealing room is available."
828,828,3542,https://junehomes.com/residences/boston-ma/allston/1232-brighton/3542,allston/1232-brighton/3542,4,2,1725,137,2023-09-01,2023-10-01,"This 137 square footage room on Boston's Allston is a neat, spacious and glossy room in a 4-bedroom apartment which is currently furnished, but it can be unfurnished for an additional fee."
829,829,3549,https://junehomes.com/residences/boston-ma/brighton/1233-brighton/3549,brighton/1233-brighton/3549,6,2,1725,98,2023-02-15,2023-07-05,"This bright, sunny and shine room is available."
830,830,2140,https://junehomes.com/residences/boston-ma/roxbury/773-roxbury/2140,roxbury/773-roxbury/2140,5,2.5,1725,142,2023-08-31,2023-09-30,"This 142 square footage room on Boston's Roxbury is a clean, spacious and glossy room in a 5-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
831,831,1877,https://junehomes.com/residences/boston-ma/allston/679-allston/1877,allston/679-allston/1877,3,1,1700,153,2023-09-01,2023-11-05,"This 153 square footage room on Boston's Allston is a clean, spacious and glossy room in a 3-bedroom apartment which is currently furnished, but it can be unfurnished for an additional fee."
832,832,3506,https://junehomes.com/residences/boston-ma/jfk/1222-jfkumass/3506,jfk/1222-jfkumass/3506,2,1,1700,159,2023-09-01,2023-10-06,"This 159 square footage room on JFK / UMass, Boston is a spacious, lovely and clean room in a 1-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
833,833,624,https://junehomes.com/residences/boston-ma/northend/278-north-end/624,northend/278-north-end/624,4,1,1725,108,2023-09-22,2023-06-30,"This spacious, well-kept and comfortable room is available. It's a functional, spacious and comfortable room in a 4-bedroom apartment which is currently furnished, but it can be unfurnished for an additional fee."
834,834,3563,https://junehomes.com/residences/boston-ma/mission-hill/1208-mission-hill/3563,mission-hill/1208-mission-hill/3563,3,1,1750,95,2023-09-30,2023-07-01,"This bright, sunny and shine room is available."
835,835,3720,https://junehomes.com/residences/boston-ma/allston/1285-allston/3720,allston/1285-allston/3720,4,1.5,1725,284,2023-05-01,2023-10-01,"This 284 square footage room on Boston, Allston is a clean, spacious and glossy room in a 4-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
836,836,268,https://junehomes.com/residences/boston-ma/beacon-hill/boston-beacon-hill-one/268,beacon-hill/boston-beacon-hill-one/268,4,1,1725,125,2023-02-02,2024-04-03,"This clean, charming and glossy room is available."
837,837,1282,https://junehomes.com/residences/boston-ma/northend/471-north-end/1282,northend/471-north-end/1282,3,1,1725,74,2023-06-01,2023-09-28,"This 74 square footage room on Boston's North End is a clean, charming and glossy room in a 3-bedroom apartment which is currently furnished, but it can be unfurnished for an additional fee."
838,838,1678,https://junehomes.com/residences/boston-ma/brighton/603-brighton/1678,brighton/603-brighton/1678,5,3,1750,178,2023-09-01,2023-09-19,"This 178 square footage room on Boston's spaciouson is a clean, spacious and glossy room in a 5-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
839,839,2548,https://junehomes.com/residences/boston-ma/jfk/912-jfkumass/2548,jfk/912-jfkumass/2548,4,1,1725,163,2023-05-31,2023-04-05,"This 163 square footage room on Boston's JFK/UMass is a clean, spacious and glossy room in a 4-bedroom apartment which is currently furnished, but it can be unfurnished for an additional fee."
840,840,2833,https://junehomes.com/residences/boston-ma/fort-hill/991-fort-hill/2833,fort-hill/991-fort-hill/2833,5,2,1725,150,2023-08-31,2023-05-27,"This 150 square footage room on Boston's Fort Hill is a good-looking, spacious and neat room in a 5-bedroom apartment which is currently furnished, but it can be unfurnished for an additional fee."
841,841,1050,https://junehomes.com/residences/boston-ma/brighton/387-brighton/1050,brighton/387-brighton/1050,4,2.5,1725,163,2023-10-01,2023-05-03,"This good-looking, spacious and appealing room is available."
842,842,1463,https://junehomes.com/residences/boston-ma/allston/536-allston/1463,allston/536-allston/1463,4,2,1725,200,2023-09-01,2023-07-11,"This 200 square footage room on Boston's Allston is a clean, spacious and functional room in a 4-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
843,843,2307,https://junehomes.com/residences/boston-ma/roxbury/829-roxbury/2307,roxbury/829-roxbury/2307,4,2,1725,144,2023-05-31,2023-10-01,"This 144 square footage room on Boston's Roxbury is a spacious, well-kept and comfortable room in a 4-bedroom apartment which is currently furnished, but it can be unfurnished for an additional fee."
844,844,1460,https://junehomes.com/residences/boston-ma/allston/535-allston/1460,allston/535-allston/1460,4,2,1725,200,2023-06-01,2023-05-30,"This 200 square footage room on Boston's Allston is a attractive, spacious and flashing room in a 4-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
845,845,1357,https://junehomes.com/residences/boston-ma/allston/502-allston/1357,allston/502-allston/1357,4,2,1725,117,2023-09-01,2023-05-01,"This 117 square footage room on Boston's Allston is a clean, spacious and glossy room in a 4-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
846,846,1203,https://junehomes.com/residences/boston-ma/allston/444-allston/1203,allston/444-allston/1203,4,2,1725,149,2024-03-04,2023-10-01,"This good-looking, spacious and neat room is available."
847,847,1992,https://junehomes.com/residences/boston-ma/allston/726-allston/1992,allston/726-allston/1992,6,2,1725,247,2023-08-29,2023-03-07,"This 247 square footage room on Boston's Allston is a clean, spacious and glossy room in a 6-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
848,848,3544,https://junehomes.com/residences/boston-ma/allston/1232-brighton/3544,allston/1232-brighton/3544,4,2,1725,139,2023-08-20,2023-10-01,"This 139 square footage room on Boston's Allston is a neat, spacious and glossy room in a 4-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
849,849,1217,https://junehomes.com/residences/boston-ma/brighton/445-brighton/1217,brighton/445-brighton/1217,3,2,1750,162,2023-03-06,2023-05-10,"This good-looking, spacious and neat room is available."
850,850,1553,https://junehomes.com/residences/boston-ma/brighton/569-brighton/1553,brighton/569-brighton/1553,4,1.5,1750,119,2023-04-27,2023-06-30,"This 119 square footage room on Boston's spaciouson is a cute, spacious and clean room in a 4-bedroom apartment which is currently furnished, but it can be unfurnished for an additional fee."
851,851,1564,https://junehomes.com/residences/boston-ma/brighton/571-brighton/1564,brighton/571-brighton/1564,5,1.5,1750,120,2023-04-03,2023-06-08,"This 120 square footage room on Boston's spaciouson a clean, spacious and smart room in a 5-bedroom apartment which is currently furnished, but it can be unfurnished for an additional fee."
852,852,2003,https://junehomes.com/residences/boston-ma/allston/728-allston/2003,allston/728-allston/2003,3,1,1750,99,2023-06-11,2023-07-30,"This 99 square footage room on Boston's Allston is a clean, functional and charming room in a 3-bedroom apartment which is currently furnished, but it can be unfurnished for an additional fee."
853,853,2995,https://junehomes.com/residences/boston-ma/mission-hill/1035-mission-hill/2995,mission-hill/1035-mission-hill/2995,6,3,1750,175,2023-09-01,2023-10-01,"This 175 square footage room on Boston's Mission Hill is a clean, spacious and modern room in a 6-bedroom apartment which is currently furnished, but it can be unfurnished for an additional fee."
854,854,4402,https://junehomes.com/residences/boston-ma/brighton/1524-brighton/4402,brighton/1524-brighton/4402,5,2,1750,132,2023-04-30,2023-10-13,"This 132 square footage room on Boston's Brighton. It's a functional, spacious and comfortable room in a 5-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee. For up to date prices, please indicate your move-in date, move-out date and your furnishing preference."
855,855,4250,https://junehomes.com/residences/boston-ma/central-square/1474-central-square-cambridge/4250,central-square/1474-central-square-cambridge/4250,5,2,1750,182,2023-04-01,2023-05-02,"This comfy, cute and charming room is available."
856,856,2693,https://junehomes.com/residences/boston-ma/central-square/951-central-square-cambridge/2693,central-square/951-central-square-cambridge/2693,3,2,1725,193,2023-09-01,2023-05-09,"This 193 square footage room on Boston's Central Square (Cambridge) is a clean, spacious and glossy room in a 3-bedroom apartment which is currently furnished, but it can be unfurnished for an additional fee."
857,857,3217,https://junehomes.com/residences/boston-ma/jfk/1086-jfkumass/3217,jfk/1086-jfkumass/3217,6,2,1750,247,2023-02-05,2024-04-20,"This spacious, well-kept and appealing room is available."
858,858,1682,https://junehomes.com/residences/boston-ma/brighton/604-brighton/1682,brighton/604-brighton/1682,4,1,1750,132,2023-09-01,2023-03-03,"This 132 square footage room on Boston's Brighton is a good-looking, spacious and adorable room in a 4-bedroom apartment which is currently furnished, but it can be unfurnished for an additional fee."
859,859,1278,https://junehomes.com/residences/boston-ma/brookline/469-brookline/1278,brookline/469-brookline/1278,3,1,1750,374,2023-04-05,2023-03-03,"This 374 square footage room on Boston's Brookline is a clean, spacious and glossy room in a 3-bedroom apartment which is currently furnished, but it can be unfurnished for an additional fee."
860,860,2826,https://junehomes.com/residences/boston-ma/fort-hill/990-fort-hill/2826,fort-hill/990-fort-hill/2826,4,2,1750,134,2023-05-31,2023-05-30,"This 134 square footage room on Boston's Fort Hill is a clean, spacious and glossy room in a 4-bedroom apartment which is currently furnished, but it can be unfurnished for an additional fee."
861,861,3000,https://junehomes.com/residences/boston-ma/mission-hill/1036-mission-hill/3000,mission-hill/1036-mission-hill/3000,6,3,1775,205,2023-05-09,2023-09-30,"This 205 square footage room on Boston's Mission Hill is a clean, cute and spacious room in a 6-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
862,862,3545,https://junehomes.com/residences/boston-ma/allston/1232-brighton/3545,allston/1232-brighton/3545,4,2,1775,353,2023-06-30,2023-03-11,"This 353 square footage room on Boston's Allston is a clean, spacious and smart room in a 4-bedroom apartment which is currently furnished, but it can be unfurnished for an additional fee."
863,863,2993,https://junehomes.com/residences/boston-ma/mission-hill/1035-mission-hill/2993,mission-hill/1035-mission-hill/2993,6,3,1775,202,2023-09-01,2023-10-01,"This 202 square footage room on Boston's Mission Hill is a clean, cute and spacious room in a 6-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
864,864,3558,https://junehomes.com/residences/boston-ma/allston/1235-allston/3558,allston/1235-allston/3558,6,2,1775,141,2023-09-08,2023-04-05,"This bright, sunny and shine room is available."
865,865,2460,https://junehomes.com/residences/boston-ma/brighton/880-brighton/2460,brighton/880-brighton/2460,4,2,1725,162,2023-04-02,2024-05-10,"This 162 square footage room on Boston's spaciouson is a clean, spacious and glossy room in a 4-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
866,866,1614,https://junehomes.com/residences/boston-ma/brighton/587-brighton/1614,brighton/587-brighton/1614,5,1.5,1775,173,2023-04-09,2023-04-24,"This 173 square footage room on Boston's spaciouson is a clean, spacious and glossy room in a 5-bedroom apartment which is currently furnished, but it can be unfurnished for an additional fee."
867,867,3001,https://junehomes.com/residences/boston-ma/mission-hill/1036-mission-hill/3001,mission-hill/1036-mission-hill/3001,6,3,1775,195,2024-03-16,2023-10-01,"This 195 square footage room on Boston's Mission Hill is a spacious, well-kept and appealing room in a 6-bedroom apartment which is currently furnished, but it can be unfurnished for an additional fee."
868,868,3828,https://junehomes.com/residences/boston-ma/allston/1321-allston/3828,allston/1321-allston/3828,7,2,1775,163,2023-02-01,2023-05-30,"This comfy, cute and charming room is available."
869,869,833,https://junehomes.com/residences/boston-ma/savin/331-uphams-corner/833,savin/331-uphams-corner/833,4,2,1775,107,2023-02-01,2023-07-01,"This clean, shiny and charming room is available."
870,870,4408,https://junehomes.com/residences/boston-ma/brighton/1525-brighton/4408,brighton/1525-brighton/4408,5,2,1775,175,2023-04-30,2023-09-19,"This 175 square footage room on Boston's Brighton. It's a functional, spacious and comfortable room in a 5-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee. For up to date prices, please indicate your move-in date, move-out date and your furnishing preference."
