,id,Trans_id,stations,color,walktime,description
2609,840,1,",42",#F5C00E,4,Washington St @ Guild St
2610,840,2,",14,41,45",#F5C00E,6,42A John Eliot Sq
2611,841,0,",B",#018835,5,Sutherland Road
2612,841,1,",C",#018835,6,Dean Road
2613,841,2,",65",#F5C00E,3,Washington St / Corey Rd
2614,842,0,",B",#018835,8,Harvard Avenue
2615,842,1,",64,66,501",#F5C00E,1,Cambridge Street
2616,843,0,",Orange,line",#EB841E,10,Roxbury Crossing
2617,843,1,",15,19,23,28,44",#F5C00E,2,Malcolm X Blvd @ Shawmut Ave
2618,843,2,",14,41,45",#F5C00E,2,42A John Eliot Sq
2619,844,0,",B",#018835,8,Harvard Avenue
2620,844,1,",64,66,501",#F5C00E,1,Cambridge Street
2621,845,0,",66",#F5C00E,4,N Harvard St @ Coolidge Rd
2622,845,1,",64",#F5C00E,7,Cambridge St @ Lincoln St
2623,845,2,",B",#018835,15,Harvard Avenue
2624,845,3,",70,86",#F5C00E,8,Western Ave @ Riverdale St
2625,846,0,",Framingham/Worcester,Line",#8E44AD,11,Boston Landing
2626,846,1,",64,66,501",#F5C00E,6,Cambridge Street
2627,846,2,",70,86",#F5C00E,11,Western Ave @ Everett St
2628,847,0,",B",#018835,14,Harvard Avenue
2629,847,1,",70,86",#F5C00E,12,Western Ave @ Everest
2630,848,0,",Framingham/Worcester,Line",#8E44AD,6,Boston Landing
2631,848,1,",B",#00843D,13,Allston Street
2632,848,2,",64",#F5C00E,3,N Beacon St @ Cambridge St
2633,848,3,",51,57,66",#F5C00E,5,Cambridge St @ N Beacon St
2634,849,0,",Framingham/Worcester",#8E44AD,6,Boston Landing
2635,849,1,",B",#00843D,15,Allston Street
2636,849,2,",64",#F5C00E,4,N Beacon St @ Saunders St
2637,849,3,",86",#F5C00E,5,Market St @ N Beacon St
2638,850,0,",B",#00843D,16,Boston College
2639,851,0,",B",#00843D,16,Boston College
2640,852,0,",B",#108248,2,Griggs Street
2641,852,1,",Green,Line,B,Shuttle",#F1BC3D,2,Griggs Street
2642,853,0,",Orange,Line",#ed8b00,11,Roxbury Crossing
2643,853,1,",14,41",#f2bd2a,3,Centre St @ Cedar St
2644,853,2,",22,29,44",#f2bd2a,11,Jackson Square
2645,854,0,",57,501",#F5C00E,5,Tremont St @ Washington St
2646,854,1,",64",#F5C00E,5,Faneuil St @ Bigelow St
2647,855,0,",Red,Line",#da291c,4,Central
2648,855,1,",47",#f2bd2a,2,Pearl St @ Franklin St
2649,855,2,",64,70,83,91",#f2bd2a,4,Western Ave @ Green St
2650,856,0,",Red,Line",#DA1721,6,Central
2651,856,1,",64,83,91",#f2bd2a,1,Prospect St @ Harvard St
2652,856,2,",68",#f2bd2a,3,Broadway @ Inman St
2653,857,0,",Red,Line",#e02826,5,JFK / UMass
2654,857,1,",Greenbush/Kingston",#80276c,5,JFK / UMass
2655,857,2,",Middleborough/Lakeville",#80276c,5,JFK / UMass
2656,857,3,",8,41,16",#f2bd2a,5,JFK / UMass
2657,858,0,",B",#00843D,5,Sutherland Road
2658,858,1,",C",#00843D,5,Dean Road
2659,859,0,",Green,line,D,Shuttle",#00843D,12,Waban
2660,859,1,",D",#00843D,13,Waban
2661,860,0,",Orange,Line",#EB841E,11,Roxbury Crossing
2662,860,1,",42",#F5C00E,4,Washington St @ Guild St
2663,860,2,",14,41,45",#F5C00E,6,42A John Eliot Sq
2664,861,0,",Orange,Line",#EB841E,11,Roxbury Crossing
2665,861,1,",14,41",#f2bd2a,3,Centre St @ Cedar St
2666,861,2,",22,29,44",#F5C00E,11,Jackson Square
2667,862,0,",Framingham/Worcester,Line",#8E44AD,6,Boston Landing
2668,862,1,",B",#00843D,13,Allston Street
2669,862,2,",64",#F5C00E,3,N Beacon St @ Cambridge St
2670,862,3,",51,57,66",#F5C00E,5,Cambridge St @ N Beacon St
2671,863,0,",Orange,Line",#ed8b00,11,Roxbury Crossing
2672,863,1,",14,41",#f2bd2a,3,Centre St @ Cedar St
2673,863,2,",22,29,44",#f2bd2a,11,Jackson Square
2674,864,0,",B",#00843D,13,Harvard Avenue
2675,864,1,",64,66",#F5C00E,6,Cambridge St @ Lincoln St
2676,864,2,",70,86",#F5C00E,8,Western Ave @ Riverdale St
2677,865,0,",B",#018835,5,Washington St
2678,865,1,",C",#018835,7,Dean Road
2679,865,2,",D",#018835,12,Beaconsfield
2680,866,0,",B",#00843D,10,Warren Street
2681,866,1,",51,57,66",#F5C00E,1,Cambridge St @ Sparhawk St
2682,867,0,",Orange,Line",#EB841E,11,Roxbury Crossing
2683,867,1,",14,41",#f2bd2a,3,Centre St @ Cedar St
2684,867,2,",22,29,44",#F5C00E,11,Jackson Square
2685,868,0,",B",#00843D,10,Allston Street
2686,868,1,",Framingham/Worcester",#8E44AD,5,Boston Landing
2687,868,2,",64",#F5C00E,1,N Beacon St opp Saunders St
2688,868,3,",51,57,66",#F5C00E,3,Cambridge St @ Saunders St
2689,869,0,",18",#F5C00E,4,Dorchester Ave @ Pearl St
2690,869,1,",16,17,41",#F5C00E,7,Columbia Rd @ Stoughton St
2691,869,2,",Fairmount,Line",#8E44AD,11,Upham's Corner
2692,869,3,",Franklin,Line/Foxboro,Pilot",#8E44AD,11,Upham's Corner
2693,869,4,",Red,Line",#DA1721,10,Savin Hill
2694,870,0,",57,501",#F5C00E,5,Tremont St @ Washington St
2695,870,1,",64",#F5C00E,5,Faneuil St @ Bigelow St
2696,872,0,",B",#00843D,7,Allston Street
2697,872,1,",Framingham/Worcester,Line",#80276c,10,Boston Landing
2698,872,2,",51,57,66,501",f2bd2a,3,Cambridge St @ Barrows St
2699,873,0,",Red,Line",#e02826,5,JFK / UMass
2700,873,1,",Greenbush/Kingston",#80276c,5,JFK / UMass
2701,873,2,",Middleborough/Lakeville",#80276c,5,JFK / UMass
2702,873,3,",8,41,16",#f2bd2a,5,JFK / UMass
2703,874,0,",B",#018835,14,Harvard Avenue
2704,874,1,",70,86",#F5C00E,12,Western Ave @ Everest
2705,875,0,",Fitchburg,Line",#7F2A6B,10,Porter
2706,875,1,",Red,Line",#DA1721,10,Porter
2707,875,2,",83,87",#F5C00E,10,Somerville Ave @ Lowell St
2708,876,0,",B",#00843D,5,Sutherland Road
2709,876,1,",C",#00843D,9,Dean Road
2710,877,0,",Fairmount",#8E44AD,13,Newmarket
2711,877,1,",Franklin",#8E44AD,13,Newmarket
2712,877,2,",Red",#DA1721,8,Andrew
2713,878,0,",Orange,Line",#ed8b00,11,Roxbury Crossing
2714,878,1,",14,41",#f2bd2a,3,Centre St @ Cedar St
2715,878,2,",22,29,44",#f2bd2a,11,Jackson Square
2716,879,0,",Red,line",#DA1721,12,JFK / UMass
2717,879,1,",Greenbush/Kingston",#8E44AD,12,JFK / UMass
2718,879,2,",16,17,18",#F5C00E,2,Boston St @ Howell St
2719,880,0,",Greeenbush,Line/Kingston,Line",#7F2A6B,8,JFK/UMass
2720,880,1,",Red,Line",#DE2B2E,8,JFK/UMass
2721,880,2,",8,16,41",#F1BC3D,8,JFK/UMass
2722,880,3,",Middleborough/Lakeville,Line",#7F2A6B,8,JFK/UMass
2723,881,0,",Fitchburg,Line",#7F2A6B,10,Porter
2724,881,1,",Red,Line",#DA1721,10,Porter
2725,881,2,",83,87",#F5C00E,10,Somerville Ave @ Lowell St
2726,882,0,",B",#00843D,10,Warren Street
2727,882,1,",51,57,66",#F5C00E,1,Cambridge St @ Sparhawk St
2728,883,0,",B",#00843D,2,Chiswick Road
2729,883,1,",86",#F5C00E,4,Chestnut Hill Ave @ Embassy Rd
2730,884,0,",B",#00843D,2,Washington Street
2731,884,1,",65",#F5C00E,1,Washington St opp Euston Rd
2732,885,0,",18",#F5C00E,4,Dorchester Ave @ Pearl St
2733,885,1,",16,17,41",#F5C00E,7,Columbia Rd @ Stoughton St
2734,885,2,",Fairmount,Line",#8E44AD,11,Upham's Corner
2735,885,3,",Franklin,Line/Foxboro,Pilot",#8E44AD,11,Upham's Corner
2736,885,4,",Red,Line",#DA1721,10,Savin Hill
2737,886,0,",Red,Line",#DA1721,6,JFK / UMass
2738,886,1,",Greenbush/Kingston",#8E44AD,6,JFK / UMass
2739,886,2,",Middleborough/Lakeville",#8E44AD,6,JFK / UMass
2740,886,3,",8,16,41",#F5C00E,6,JFK / UMass
2741,887,0,",Greenbush/Kingston",#8E44AD,1,JFK / UMass
2742,887,1,",Red,Line",#DA1721,1,JFK / UMass
2743,887,2,",Middleborough/Lakeville",#8E44AD,1,JFK / UMass
2744,887,3,",8,16,41",#EB841E,1,JFK / UMass
2745,888,0,",B",#00843D,4,Washington Street
2746,888,1,",65",#F5C00E,3,Corey Rd & Washington Street
2747,889,0,",15,17",#F5C00E,3,Bowdoin St @ Norton St
2748,889,1,",Fairmount,Line,Franklin,Line",#8E44AD,9,Four Corners/Geneva
2749,890,0,",Red,Line",#DA1721,3,JFK / UMass
2750,890,1,",Red,Line",#DA1721,8,Savin Hill
2751,891,0,",Red",#DA1721,8,Andrew
2752,891,1,",Fairmount,Franklin",#8E44AD,13,Newmarket
2753,891,2,",Greenbush,Kingston",#8E44AD,14,JFK / UMass
2754,891,3,",Middleborough/Lakeville",#8E44AD,14,JFK / UMass
2755,892,0,",B",#00843D,8,Harvard Avenue
2756,892,1,",Framingham",#8E44AD,13,Boston Landing
2757,893,0,",B",#00843D,8,Harvard Avenue
2758,893,1,",Framingham",#8E44AD,13,Boston Landing
2759,894,0,",B",#00843D,10,Warren Street
2760,894,1,",51,57,66",#F5C00E,1,Cambridge St @ Sparhawk St
2761,894,2,",501",#F5C00E,3,Cambridge St opp Dustin St
2762,895,0,",Fitchburg,Line",#7F2A6B,10,Porter
2763,895,1,",Red,Line",#DA1721,10,Porter
2764,895,2,",83,87",#F5C00E,10,Somerville Ave @ Lowell St
2765,896,0,",Framingham/Worcester",#8E44AD,13,Boston Landing
2766,896,1,",B",#00843D,15,Harvard Avenue
2767,896,2,",66",#F5C00E,4,N Harvard St @ Coolidge Rd
2768,896,3,",64",#F5C00E,7,Cambridge St @ Lincoln St
2769,897,0,",Framingham/Worcester,Line",#8E44AD,11,Boston Landing
2770,897,1,",64,66,501",#F5C00E,6,Cambridge Street
2771,897,2,",70,86",#F5C00E,11,Western Ave @ Everett St
2772,898,0,",Red,line",#CE3C32,11,Savin Hill
2773,898,1,",15,17",#F7C751,2,Bowdoin St @ Winter St
2774,898,2,",18",#F7C751,7,Dorchester Ave @ Dewar St
2775,899,0,",Orange,Line",#EB841E,11,Roxbury Crossing
2776,899,1,",14,41",#f2bd2a,3,Centre St @ Cedar St
2777,899,2,",22,29,44",#F5C00E,11,Jackson Square
2778,900,0,",B",#018835,5,Griggs Street
2779,900,1,",57,66",#F5C00E,5,Brighton Ave @ Allston St
2780,900,2,",Green,Line,B,Shuttle",#F5C00E,5,Griggs Street
2781,901,0,",Red,Line",#EC211F,14,Kendall/MIT
2782,901,1,",D,E",#018835,15,Union Square
2783,901,2,",85",#F5C00E,4,Hampshire St @ Webster Ave
2784,902,0,",Orange,Line",#ed8b00,11,Roxbury Crossing
2785,902,1,",14,41",#f2bd2a,3,Centre St @ Cedar St
2786,902,2,",22,29,44",#f2bd2a,11,Jackson Square
2787,903,0,",B",#018835,8,Harvard Avenue
2788,903,1,",64,66,501",#F5C00E,2,Cambridge Street
2789,903,2,",51,57",#F5C00E,6,Brighton Ave opp Quint Ave
2790,904,0,",Red,Line",#DA1721,6,Central
2791,905,0,",B",#00843D,8,Harvard Avenue
2792,905,1,",Framingham/Worcester,Line",#B933AD,12,Boston Landing
2793,905,2,",64,66,501",#F5C00E,2,Cambridge Street
2794,905,3,",57",#F5C00E,5,Brighton Ave @ Linden St
2795,906,0,",10",#F7C751,1,Dorchester St @ W 5th St
2796,906,1,",11",#F7C751,2,W 6th St @ F St
2797,906,2,",Red,Line",#CE3C32,13,Andrew
2798,907,0,",B",#018835,5,Chiswick Road
2799,907,1,",51,86",#F5C00E,4,Chestnut Hill Ave @ Wallingford Rd
2800,908,0,",B",#00843D,8,Harvard Avenue
2801,908,1,",64,66,501",#F5C00E,1,Cambridge Street
2802,909,0,",B",#00843D,4,Washington Street
2803,909,1,",65",#F5C00E,3,Corey Rd & Washington Street
2804,910,0,",57,57A",#FF8C00,2,Cambridge St @ Saunders St
2805,910,1,",57,57A,501,503",#FF8C00,4,Cambridge St opp Dustin St
2806,910,2,",B",#008000,8,Allston Street
2807,910,3,",B",#008000,8,Warren Street
2808,911,0,",E",#00843d,5,Longwood Medical Area
2809,911,1,",Orange,Line",#ed8b00,9,Roxbury Crossing
2810,911,2,",Franklin/Needham/Providence",#80276c,15,Ruggles
2811,911,3,",39",#f2bd2a,3,Huntington Ave @ Wigglesworth St
2812,912,0,",B",#018835,1,Allston Street
2813,913,0,",18",#F5C00E,4,Dorchester Ave @ Pearl St
2814,913,1,",16,17,41",#F5C00E,7,Columbia Rd @ Stoughton St
2815,913,2,",Fairmount,Line",#8E44AD,11,Upham's Corner
2816,913,3,",Franklin,Line/Foxboro,Pilot",#8E44AD,11,Upham's Corner
2817,913,4,",Red,Line",#DA1721,10,Savin Hill
2818,914,0,",B",#00843D,10,Allston Street
2819,914,1,",Framingham/Worcester",#8E44AD,5,Boston Landing
2820,914,2,",64",#F5C00E,1,N Beacon St opp Saunders St
2821,914,3,",51,57,66",#F5C00E,3,Cambridge St @ Saunders St
2822,915,0,",18",#F5C00E,4,Dorchester Ave @ Pearl St
2823,915,1,",16,17,41",#F5C00E,7,Columbia Rd @ Stoughton St
2824,915,2,",Fairmount,Line",#8E44AD,11,Upham's Corner
2825,915,3,",Franklin,Line/Foxboro,Pilot",#8E44AD,11,Upham's Corner
2826,915,4,",Red,Line",#DA1721,10,Savin Hill
2827,916,0,",Red,line",#DA1721,12,JFK / UMass
2828,916,1,",Greenbush/Kingston",#8E44AD,12,JFK / UMass
2829,916,2,",16,17,18",#F5C00E,2,Boston St @ Howell St
2830,917,0,",Fairmount",#8E44AD,13,Newmarket
2831,917,1,",Franklin",#8E44AD,13,Newmarket
2832,917,2,",Red",#DA1721,8,Andrew
2833,918,0,",E",#008000,14,Symphony Station
2834,918,1,",Framingham/Worcester,Line",#8E44AD,10,Lansdowne
2835,919,0,",Fitchburg,Line",#7F2A6B,10,Porter
2836,919,1,",Red,Line",#DA1721,10,Porter
2837,919,2,",83,87",#F5C00E,10,Somerville Ave @ Lowell St
2838,920,0,",Orange,line",#EB841E,10,Roxbury Crossing
2839,920,1,",14,41,45",#F5C00E,2,Dudley St @ Guild Row
2840,921,0,",64",#EB841E,6,Faneuil St @ Oak Square
2841,921,1,",57",#EB841E,6,Tremont St @ Washington St
2842,921,2,",501",#EB841E,8,Tremont St opp Tremont Pl
2843,922,0,",Orange,line",#EB841E,10,Roxbury Crossing
2844,922,1,",14,41,45",#F5C00E,2,Dudley St @ Guild Row
2845,923,0,",18",#F5C00E,4,Dorchester Ave @ Pearl St
2846,923,1,",16,17,41",#F5C00E,7,Columbia Rd @ Stoughton St
2847,923,2,",Fairmount,Line",#8E44AD,11,Upham's Corner
2848,923,3,",Franklin,Line/Foxboro,Pilot",#8E44AD,11,Upham's Corner
2849,923,4,",Red,Line",#DA1721,10,Savin Hill
2850,924,0,",Red,Line",#DA1721,9,Harvard
2851,924,1,",1",#F5C00E,1,Mt Auburn St @ Putnam Ave
2852,925,0,",18",#F5C00E,4,Dorchester Ave @ Pearl St
2853,925,1,",16,,17,,41",#F5C00E,7,Columbia Rd @ Stoughton St
2854,925,2,",Fairmount,Line",#8E44AD,11,Upham's Corner
2855,925,3,",Franklin,Line/Foxboro,Pilot",#8E44AD,11,Upham's Corner
2856,925,4,",Red,Line",#DA1721,10,Savin Hill
2857,926,0,",18",#F5C00E,3,Dorchester Ave Romsey St
2858,927,0,",Orange,line",#EB841E,10,Roxbury Crossing
2859,927,1,",14,41,45",#F5C00E,2,Dudley St @ Guild Row
2860,928,0,",15,17",#F7C751,2,Bowdoin St @ Winter St
2861,928,1,",18",#F7C751,5,Dorchester Ave @ Dewar St
2862,928,2,",Red,line",#CE3C32,11,Savin Hill
2863,929,0,",Red,line",#DA1721,12,JFK / UMass
2864,929,1,",Greenbush/Kingston",#8E44AD,12,JFK / UMass
2865,929,2,",16,17,18",#F5C00E,2,Boston St @ Howell St
2866,930,0,",B",#018835,14,Harvard Avenue
2867,930,1,",70,86",#F5C00E,12,Western Ave @ Everest
2868,931,0,",B",#00843D,4,Washington Street
2869,931,1,",65",#F5C00E,3,Corey Rd & Washington Street
2870,932,0,",Fitchburg,Line",#7F2A6B,10,Porter
2871,932,1,",Red,Line",#DA1721,10,Porter
2872,932,2,",83,87",#F5C00E,10,Somerville Ave @ Lowell St
2873,933,0,",B",#00843D,4,Washington Street
2874,933,1,",65",#F5C00E,3,Corey Rd & Washington Street
2875,934,0,",B",#00843D,2,Chiswick Road
2876,934,1,",86",#F5C00E,4,Chestnut Hill Ave @ Embassy Rd
2877,935,0,",64,66,501",#F5C00E,1,Cambridge Street
2878,935,1,",B",#018835,8,Harvard Avenue
2879,936,0,",B",#00843D,9,Chiswick Road
2880,936,1,",С",#00843D,15,Cleveland Circle
2881,936,2,",51,86",#F2BD2A,3,Chestnut Hill Ave @ Wiltshire Rd
2882,937,0,",Red,Line",#DA1721,9,Harvard
2883,937,1,",1",#F5C00E,1,Mt Auburn St @ Putnam Ave
2884,938,0,",Orange,Line",#ed8b00,11,Roxbury Crossing
2885,938,1,",14,41",#f2bd2a,3,Centre St @ Cedar St
2886,938,2,",22,29,44",#f2bd2a,11,Jackson Square
2887,939,0,",10",#F7C751,1,Dorchester St @ W 5th St
2888,939,1,",11",#F7C751,2,W 6th St @ F St
2889,939,2,",Red,Line",#CE3C32,13,Andrew
2890,940,0,",B",#00843D,4,Washington Street
2891,940,1,",65",#F5C00E,3,Corey Rd & Washington Street
2892,941,0,",Orange,line",#EB841E,10,Roxbury Crossing
2893,941,1,",15,19,23,28,44",#F5C00E,2,Malcolm X Blvd @ Shawmut Ave
2894,941,2,",14,41,45",#F5C00E,2,42A John Eliot Sq
2895,942,0,",Red,Line",#DA1721,9,Harvard
2896,942,1,",1",#F5C00E,1,Mt Auburn St @ Putnam Ave
2897,943,0,",B",#018835,8,Harvard Avenue
2898,943,1,",64,66,501",#F5C00E,1,Cambridge Street
2899,944,0,",57,501",#EB841E,8,Tremont St opp Tremont Pl
2900,944,1,",64",#EB841E,8,Faneuil St @ Brooks St
2901,945,0,",B",#018835,1,Harvard Avenue
2902,945,1,",57",#F5C00E,2,Brighton Ave @ Harvard Ave
2903,946,0,",Red,Line",#DA1721,9,Harvard
2904,946,1,",1",#F5C00E,1,Mt Auburn St @ Putnam Ave
2905,947,0,",B",#018835,14,Harvard Avenue
2906,947,1,",70,86",#F5C00E,12,Western Ave @ Everest
2907,948,0,",Orange,Line",#EB841E,11,Roxbury Crossing
2908,948,1,",14,41",#f2bd2a,3,Centre St @ Cedar St
2909,948,2,",22,29,44",#F5C00E,11,Jackson Square
2910,949,0,",501,503",#FFBF00,5,Winship St @ Union St
2911,949,1,",51,86",#FFBF00,3,Chestnut Hill Ave @ Jackson Ave
2912,949,2,",B",#008000,12,Chiswick Road
2913,950,0,",Red",#DA1721,8,Andrew
2914,950,1,",Fairmount",#8E44AD,13,Newmarket
2915,950,2,",Franklin",#8E44AD,13,Newmarket
2916,951,0,",66",#F5C00E,4,N Harvard St @ Coolidge Rd
2917,951,1,",64",#F5C00E,7,Cambridge St @ Lincoln St
2918,951,2,",B",#018835,15,Harvard Avenue
2919,951,3,",70,86",#F5C00E,8,Western Ave @ Riverdale St
2920,952,0,",B",#018835,5,Griggs Street
2921,952,1,",57,66",#F5C00E,5,Brighton Ave @ Allston St
2922,952,2,",Green,Line,B,Shuttle",#F5C00E,5,Griggs Street
2923,954,0,",501,503",#FFBF00,5,Winship St @ Union St
2924,954,1,",51,86",#FFBF00,3,Chestnut Hill Ave @ Jackson Ave
2925,954,2,",B",#008000,12,Chiswick Road
2926,955,0,",Red,Line",#DA1721,9,Harvard
2927,955,1,",1",#F5C00E,1,Mt Auburn St @ Putnam Ave
2928,956,0,",Red,line",#CE3C32,11,Savin Hill
2929,956,1,",15,17",#F7C751,2,Bowdoin St @ Winter St
2930,956,2,",18",#F7C751,7,Dorchester Ave @ Dewar St
2931,957,0,",66",#F5C00E,4,N Harvard St @ Coolidge Rd
2932,957,1,",64",#F5C00E,7,Cambridge St @ Lincoln St
2933,957,2,",B",#018835,15,Harvard Avenue
2934,957,3,",70,86",#F5C00E,8,Western Ave @ Riverdale St
2935,958,0,",18",#F5C00E,3,Dorchester Ave Romsey St
2936,959,0,",501,503",#FFBF00,5,Winship St @ Union St
2937,959,1,",51,86",#FFBF00,3,Chestnut Hill Ave @ Jackson Ave
2938,959,2,",B",#008000,12,Chiswick Road
2939,960,0,",66",#F5C00E,4,N Harvard St @ Coolidge Rd
2940,960,1,",64",#F5C00E,7,Cambridge St @ Lincoln St
2941,960,2,",B",#018835,15,Harvard Avenue
2942,960,3,",70,86",#F5C00E,8,Western Ave @ Riverdale St
