id,Apt_id,url,address,Beds,Bath,Price,BedArea,Availablefrom,Availabletill,Description
171,3777,https://junehomes.com/residences/boston-ma/brighton/1303-brighton/3777,1303-brighton,5,2,1325,89,2023-01-01,2023-01-31,"This 89 square footage room on Boston's charmingon is a charming, well-kept and comfortable room in a 5-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
171,3777,https://junehomes.com/residences/boston-ma/brighton/1303-brighton/3777,3777,5,2,1325,89,2023-01-01,2023-01-31,"This 89 square footage room on Boston's charmingon is a charming, well-kept and comfortable room in a 5-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
172,3500,https://junehomes.com/residences/boston-ma/jfk/1220-jfkumass/3500,jfk,5,1,1325,84,2023-01-08,2023-02-07,"This attractive, charming and flashing room is available for a short or long-term staying in this shared apartment."
172,3500,https://junehomes.com/residences/boston-ma/jfk/1220-jfkumass/3500,1220-jfkumass,5,1,1325,84,2023-01-08,2023-02-07,"This attractive, charming and flashing room is available for a short or long-term staying in this shared apartment."
172,3500,https://junehomes.com/residences/boston-ma/jfk/1220-jfkumass/3500,3500,5,1,1325,84,2023-01-08,2023-02-07,"This attractive, charming and flashing room is available for a short or long-term staying in this shared apartment."
173,3016,https://junehomes.com/residences/boston-ma/mission-hill/1039-mission-hill/3016,mission-hill,4,1,1325,122,2023-01-01,2023-01-31,"This attractive, charming and flashing room is available for a short or long-term staying in this shared apartment."
173,3016,https://junehomes.com/residences/boston-ma/mission-hill/1039-mission-hill/3016,1039-mission-hill,4,1,1325,122,2023-01-01,2023-01-31,"This attractive, charming and flashing room is available for a short or long-term staying in this shared apartment."
173,3016,https://junehomes.com/residences/boston-ma/mission-hill/1039-mission-hill/3016,3016,4,1,1325,122,2023-01-01,2023-01-31,"This attractive, charming and flashing room is available for a short or long-term staying in this shared apartment."
174,3554,https://junehomes.com/residences/boston-ma/allston/1234-brighton/3554,allston,5,2,1325,125,2022-12-16,2023-01-15,"This bright, sunny and shine room is available."
174,3554,https://junehomes.com/residences/boston-ma/allston/1234-brighton/3554,1234-brighton,5,2,1325,125,2022-12-16,2023-01-15,"This bright, sunny and shine room is available."
174,3554,https://junehomes.com/residences/boston-ma/allston/1234-brighton/3554,3554,5,2,1325,125,2022-12-16,2023-01-15,"This bright, sunny and shine room is available."
175,2999,https://junehomes.com/residences/boston-ma/mission-hill/1036-mission-hill/2999,mission-hill,6,3,1350,159,2022-12-05,2023-01-04,"This 159 square footage room on Boston's Mission Hill is a clean, cute and spacious room in a 6-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
175,2999,https://junehomes.com/residences/boston-ma/mission-hill/1036-mission-hill/2999,1036-mission-hill,6,3,1350,159,2022-12-05,2023-01-04,"This 159 square footage room on Boston's Mission Hill is a clean, cute and spacious room in a 6-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
175,2999,https://junehomes.com/residences/boston-ma/mission-hill/1036-mission-hill/2999,2999,6,3,1350,159,2022-12-05,2023-01-04,"This 159 square footage room on Boston's Mission Hill is a clean, cute and spacious room in a 6-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
176,3555,https://junehomes.com/residences/boston-ma/allston/1234-brighton/3555,allston,5,2,1550,124,2022-12-05,2023-01-04,"This bright, sunny and shine room is available."
176,3555,https://junehomes.com/residences/boston-ma/allston/1234-brighton/3555,1234-brighton,5,2,1550,124,2022-12-05,2023-01-04,"This bright, sunny and shine room is available."
176,3555,https://junehomes.com/residences/boston-ma/allston/1234-brighton/3555,3555,5,2,1550,124,2022-12-05,2023-01-04,"This bright, sunny and shine room is available."
177,4108,https://junehomes.com/residences/boston-ma/somerville/1416-somerville/4108,somerville,3,1,1350,100,2022-12-25,2023-01-24,"This 100 square footage room on Boston Somerville is a spacious, lovely and clean room in a 3-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
177,4108,https://junehomes.com/residences/boston-ma/somerville/1416-somerville/4108,1416-somerville,3,1,1350,100,2022-12-25,2023-01-24,"This 100 square footage room on Boston Somerville is a spacious, lovely and clean room in a 3-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
177,4108,https://junehomes.com/residences/boston-ma/somerville/1416-somerville/4108,4108,3,1,1350,100,2022-12-25,2023-01-24,"This 100 square footage room on Boston Somerville is a spacious, lovely and clean room in a 3-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
178,3623,https://junehomes.com/residences/boston-ma/jfk/1254-jfkumass/3623,jfk,4,1,1350,106,2023-01-02,2023-02-01,"This 106 square footage room on Boston's JFK/UMass is a clean, spacious and glossy room in a 4-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
178,3623,https://junehomes.com/residences/boston-ma/jfk/1254-jfkumass/3623,1254-jfkumass,4,1,1350,106,2023-01-02,2023-02-01,"This 106 square footage room on Boston's JFK/UMass is a clean, spacious and glossy room in a 4-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
178,3623,https://junehomes.com/residences/boston-ma/jfk/1254-jfkumass/3623,3623,4,1,1350,106,2023-01-02,2023-02-01,"This 106 square footage room on Boston's JFK/UMass is a clean, spacious and glossy room in a 4-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
179,3644,https://junehomes.com/residences/boston-ma/jfk/1259-jfkumass/3644,jfk,5,1,1350,75,2022-12-30,2023-01-29,"This 75 square footage room on Boston's JFK/UMass is a clean, charming and glossy room in a 5-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
179,3644,https://junehomes.com/residences/boston-ma/jfk/1259-jfkumass/3644,1259-jfkumass,5,1,1350,75,2022-12-30,2023-01-29,"This 75 square footage room on Boston's JFK/UMass is a clean, charming and glossy room in a 5-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
179,3644,https://junehomes.com/residences/boston-ma/jfk/1259-jfkumass/3644,3644,5,1,1350,75,2022-12-30,2023-01-29,"This 75 square footage room on Boston's JFK/UMass is a clean, charming and glossy room in a 5-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
180,1686,https://junehomes.com/residences/boston-ma/brighton/605-brighton/1686,brighton,4,1,1375,131,2022-12-05,2023-01-04,"This 131 square footage room on Boston's spaciouson is a clean, spacious and glossy room in a 4-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
180,1686,https://junehomes.com/residences/boston-ma/brighton/605-brighton/1686,605-brighton,4,1,1375,131,2022-12-05,2023-01-04,"This 131 square footage room on Boston's spaciouson is a clean, spacious and glossy room in a 4-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
180,1686,https://junehomes.com/residences/boston-ma/brighton/605-brighton/1686,1686,4,1,1375,131,2022-12-05,2023-01-04,"This 131 square footage room on Boston's spaciouson is a clean, spacious and glossy room in a 4-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
181,3015,https://junehomes.com/residences/boston-ma/mission-hill/1039-mission-hill/3015,mission-hill,4,1,1375,145,2023-01-01,2023-01-31,"This attractive, charming and flashing room is available for a short or long-term staying in this shared apartment."
181,3015,https://junehomes.com/residences/boston-ma/mission-hill/1039-mission-hill/3015,1039-mission-hill,4,1,1375,145,2023-01-01,2023-01-31,"This attractive, charming and flashing room is available for a short or long-term staying in this shared apartment."
181,3015,https://junehomes.com/residences/boston-ma/mission-hill/1039-mission-hill/3015,3015,4,1,1375,145,2023-01-01,2023-01-31,"This attractive, charming and flashing room is available for a short or long-term staying in this shared apartment."
182,3565,https://junehomes.com/residences/boston-ma/mission-hill/1210-mission-hill/3565,mission-hill,3,1,1375,1210,2023-01-01,2023-01-31,"This attractive, charming and flashing room is available for a short or long-term staying in this shared apartment."
182,3565,https://junehomes.com/residences/boston-ma/mission-hill/1210-mission-hill/3565,1210-mission-hill,3,1,1375,1210,2023-01-01,2023-01-31,"This attractive, charming and flashing room is available for a short or long-term staying in this shared apartment."
182,3565,https://junehomes.com/residences/boston-ma/mission-hill/1210-mission-hill/3565,3565,3,1,1375,1210,2023-01-01,2023-01-31,"This attractive, charming and flashing room is available for a short or long-term staying in this shared apartment."
183,2323,https://junehomes.com/residences/boston-ma/allston/834-allston/2323,allston,7,2,1550,145,2022-12-05,2023-01-04,"This 145 square footage room on Boston's Allston is an adorable, superb and cute room in a 7-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
183,2323,https://junehomes.com/residences/boston-ma/allston/834-allston/2323,834-allston,7,2,1550,145,2022-12-05,2023-01-04,"This 145 square footage room on Boston's Allston is an adorable, superb and cute room in a 7-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
183,2323,https://junehomes.com/residences/boston-ma/allston/834-allston/2323,2323,7,2,1550,145,2022-12-05,2023-01-04,"This 145 square footage room on Boston's Allston is an adorable, superb and cute room in a 7-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
184,3517,https://junehomes.com/residences/boston-ma/jfk/1225-jfkumass/3517,jfk,5,1,1375,98,2022-12-31,2023-01-30,"This 98 square footage room on Boston's JFK/UMass is a neat, charming and smart room in a 5-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
184,3517,https://junehomes.com/residences/boston-ma/jfk/1225-jfkumass/3517,1225-jfkumass,5,1,1375,98,2022-12-31,2023-01-30,"This 98 square footage room on Boston's JFK/UMass is a neat, charming and smart room in a 5-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
184,3517,https://junehomes.com/residences/boston-ma/jfk/1225-jfkumass/3517,3517,5,1,1375,98,2022-12-31,2023-01-30,"This 98 square footage room on Boston's JFK/UMass is a neat, charming and smart room in a 5-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
185,3882,https://junehomes.com/residences/boston-ma/brighton/1341-brighton/3882,brighton,10,2,1375,162,2022-12-05,2023-01-04,"This 162 square footage room on Boston's spaciouson is a spacious, cute and clean room in a 10-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
185,3882,https://junehomes.com/residences/boston-ma/brighton/1341-brighton/3882,1341-brighton,10,2,1375,162,2022-12-05,2023-01-04,"This 162 square footage room on Boston's spaciouson is a spacious, cute and clean room in a 10-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
185,3882,https://junehomes.com/residences/boston-ma/brighton/1341-brighton/3882,3882,10,2,1375,162,2022-12-05,2023-01-04,"This 162 square footage room on Boston's spaciouson is a spacious, cute and clean room in a 10-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
