,id,Transport
298,298,"[{'id': 0, 'stations': ['B'], 'color': '#018835', 'walktime': 5, 'description': 'Griggs Street'}, {'id': 1, 'stations': ['57', '66'], 'color': '#F5C00E', 'walktime': 5, 'description': 'Brighton Ave @ Allston St'}, {'id': 2, 'stations': ['Green', 'Line', 'B', 'Shuttle'], 'color': '#F5C00E', 'walktime': 5, 'description': 'Griggs Street'}]"
299,299,"[{'id': 0, 'stations': ['Red', 'line'], 'color': '#EC211F', 'walktime': 3, 'description': 'JFK / UMass'}, {'id': 1, 'stations': ['Greenbush', 'Kingston'], 'color': '#B933AD', 'walktime': 3, 'description': 'JFK / UMass'}, {'id': 2, 'stations': ['Middleborough/Lakeville'], 'color': '#B933AD', 'walktime': 3, 'description': 'JFK / UMass'}, {'id': 3, 'stations': ['8', '16', '41'], 'color': '#F5C00E', 'walktime': 3, 'description': 'JFK / UMass'}]"
300,300,"[{'id': 0, 'stations': ['Red', 'LIne'], 'color': '#EC211F', 'walktime': 8, 'description': 'JFK / UMass'}, {'id': 1, 'stations': ['Greenbush/Kingston'], 'color': '#8E44AD', 'walktime': 8, 'description': 'JFK / UMass'}, {'id': 2, 'stations': ['Middleborough/Lakeville'], 'color': '#8E44AD', 'walktime': 8, 'description': 'JFK / UMass'}, {'id': 3, 'stations': ['8', '16', '41'], 'color': '#EB841E', 'walktime': 8, 'description': 'JFK / UMass'}, {'id': 4, 'stations': ['18'], 'color': '#EB841E', 'walktime': 2, 'description': 'Dorchster Ave @ Howes St'}]"
301,301,"[{'id': 0, 'stations': ['Red', 'Line'], 'color': '#DA1721', 'walktime': 2, 'description': 'JFK / UMass'}, {'id': 1, 'stations': ['Kingston', 'Line'], 'color': '#8E44AD', 'walktime': 2, 'description': 'JFK / UMass'}, {'id': 2, 'stations': ['Middleborough/Lakeville', 'Line'], 'color': '#8E44AD', 'walktime': 2, 'description': 'JFK / UMass'}, {'id': 3, 'stations': ['Greenbush', 'Line'], 'color': '#8E44AD', 'walktime': 2, 'description': 'JFK / UMass'}, {'id': 4, 'stations': ['8', '16', '41'], 'color': '#F5C00E', 'walktime': 3, 'description': 'JFK / UMass'}]"
302,302,"[{'id': 0, 'stations': ['57', '501'], 'color': '#EB841E', 'walktime': 3, 'description': 'Washington St @ Brock St'}, {'id': 1, 'stations': ['51', '65', '86'], 'color': '#EB841E', 'walktime': 12, 'description': 'Chestnut Hill Ave @ Veronica Smith Ctr'}]"
303,303,"[{'id': 0, 'stations': ['B'], 'color': '#00843D', 'walktime': 8, 'description': 'Harvard Avenue'}, {'id': 1, 'stations': ['Framingham'], 'color': '#8E44AD', 'walktime': 13, 'description': 'Boston Landing'}]"
304,304,"[{'id': 0, 'stations': ['E'], 'color': '#00843d', 'walktime': 5, 'description': 'Longwood Medical Area'}, {'id': 1, 'stations': ['Orange', 'Line'], 'color': '#ed8b00', 'walktime': 9, 'description': 'Roxbury Crossing'}, {'id': 2, 'stations': ['Franklin/Needham/Providence'], 'color': '#80276c', 'walktime': 15, 'description': 'Ruggles'}, {'id': 3, 'stations': ['39'], 'color': '#f2bd2a', 'walktime': 3, 'description': 'Huntington Ave @ Wigglesworth St'}]"
305,305,"[{'id': 0, 'stations': ['51'], 'color': '#8E5B2D', 'walktime': 4, 'description': 'Chestnut Hill Ave & Strathmore Rd'}, {'id': 1, 'stations': ['86'], 'color': '#8E5B2D', 'walktime': 4, 'description': 'Chestnut Hill Ave & Strathmore Rd'}, {'id': 2, 'stations': ['B'], 'color': '#018835', 'walktime': 2, 'description': 'Commonwealth Ave & Chiswick Rd'}]"
306,306,"[{'id': 0, 'stations': ['Red', 'Line'], 'color': '#DA1721', 'walktime': 3, 'description': 'JFK / UMass'}, {'id': 1, 'stations': ['Greenbush/Kingston'], 'color': '#B933AD', 'walktime': 3, 'description': 'JFK / UMass'}, {'id': 2, 'stations': ['Lakeville', 'Line'], 'color': '#B933AD', 'walktime': 3, 'description': 'JFK / UMass'}]"
307,307,"[{'id': 0, 'stations': ['Greenbush', 'Kingston'], 'color': '#8E44AD', 'walktime': 10, 'description': 'JFK / UMass'}, {'id': 1, 'stations': ['Middleborough/Lakeville'], 'color': '#8E44AD', 'walktime': 10, 'description': 'JFK / UMass'}, {'id': 2, 'stations': ['Red', 'Line'], 'color': '#DA1721', 'walktime': 10, 'description': 'JFK / UMass'}, {'id': 3, 'stations': ['8', '16', '41'], 'color': '#F5C00E', 'walktime': 10, 'description': 'JFK / UMass'}]"
308,308,"[{'id': 0, 'stations': ['Framingham'], 'color': '#8E44AD', 'walktime': 16, 'description': 'Boston Landing'}, {'id': 1, 'stations': ['B'], 'color': '#00843D', 'walktime': 16, 'description': 'Harvard Avenue'}]"
309,309,"[{'id': 0, 'stations': ['B'], 'color': '#018835', 'walktime': 3, 'description': 'Sutherland Road'}]"
310,310,"[{'id': 0, 'stations': ['Orange', 'line'], 'color': '#EB841E', 'walktime': 8, 'description': 'Haymarket'}, {'id': 1, 'stations': ['Blue', 'line'], 'color': '#0E4189', 'walktime': 11, 'description': 'Aquarium'}]"
311,311,"[{'id': 0, 'stations': ['B'], 'color': '#018835', 'walktime': 14, 'description': 'Harvard Avenue'}, {'id': 1, 'stations': ['70', '86'], 'color': '#F5C00E', 'walktime': 12, 'description': 'Western Ave @ Everest'}]"
312,312,"[{'id': 0, 'stations': ['E'], 'color': '#008000', 'walktime': 14, 'description': 'Symphony Station'}, {'id': 1, 'stations': ['Framingham/Worcester', 'Line'], 'color': '#8E44AD', 'walktime': 10, 'description': 'Lansdowne'}]"
313,313,"[{'id': 0, 'stations': ['B'], 'color': '#00843D', 'walktime': 8, 'description': 'Harvard Avenue'}, {'id': 1, 'stations': ['Framingham'], 'color': '#8E44AD', 'walktime': 13, 'description': 'Boston Landing'}]"
314,314,"[{'id': 0, 'stations': ['64'], 'color': '#F5C00E', 'walktime': 4, 'description': 'Brooks St @ Faneuil St'}, {'id': 1, 'stations': ['57', '501'], 'color': '#F5C00E', 'walktime': 9, 'description': 'Washington St @ Oak Square Ave'}, {'id': 2, 'stations': ['86'], 'color': '#F5C00E', 'walktime': 14, 'description': 'Market St @ Keenan Rd'}]"
315,315,"[{'id': 0, 'stations': ['Fairmount/Franklin'], 'color': '#8E44AD', 'walktime': 8, 'description': 'Uphams Corner'}, {'id': 1, 'stations': ['Red', 'Line'], 'color': '#DA1721', 'walktime': 15, 'description': 'JFK / UMass'}, {'id': 2, 'stations': ['Greenbush/Kingston'], 'color': '#8E44AD', 'walktime': 15, 'description': 'JFK / UMass'}, {'id': 3, 'stations': ['Middleborough/Lakeville'], 'color': '#8E44AD', 'walktime': 15, 'description': 'JFK / UMass'}]"
316,316,"[{'id': 0, 'stations': ['Red', 'Line'], 'color': '#EC211F', 'walktime': 5, 'description': 'JFK / UMass'}, {'id': 1, 'stations': ['Greenbush/Kingston'], 'color': '#B933AD', 'walktime': 5, 'description': 'JFK / UMass'}, {'id': 2, 'stations': ['Middleborough/Lakeville'], 'color': '#B933AD', 'walktime': 5, 'description': 'JFK / UMass'}]"
317,317,"[{'id': 0, 'stations': ['57', '501'], 'color': '#F5C00E', 'walktime': 2, 'description': 'Washington St @ Oak Square Ave'}, {'id': 1, 'stations': ['64'], 'color': '#F5C00E', 'walktime': 6, 'description': 'Faneuil St @ Brooks St'}]"
318,318,"[{'id': 0, 'stations': ['Red', 'Line'], 'color': '#DA1721', 'walktime': 3, 'description': 'JFK / UMass'}, {'id': 1, 'stations': ['Red', 'Line'], 'color': '#DA1721', 'walktime': 8, 'description': 'Savin Hill'}]"
319,319,"[{'id': 0, 'stations': ['Orange', 'line'], 'color': '#EB841E', 'walktime': 8, 'description': 'Haymarket'}, {'id': 1, 'stations': ['Blue', 'line'], 'color': '#0E4189', 'walktime': 11, 'description': 'Aquarium'}]"
320,320,"[{'id': 0, 'stations': ['64'], 'color': '#EB841E', 'walktime': 6, 'description': 'Faneuil St @ Oak Square'}, {'id': 1, 'stations': ['57'], 'color': '#EB841E', 'walktime': 6, 'description': 'Tremont St @ Washington St'}, {'id': 2, 'stations': ['501'], 'color': '#EB841E', 'walktime': 8, 'description': 'Tremont St opp Tremont Pl'}]"
321,321,"[{'id': 0, 'stations': ['44'], 'color': '#F5C00E', 'walktime': 4, 'description': 'Walnut Ave @ Humboldt Ave'}, {'id': 1, 'stations': ['10', '14', '19', '23', '28'], 'color': '#F5C00E', 'walktime': 6, 'description': 'Warren St opp Woodbine St'}, {'id': 2, 'stations': ['32', '34', '36', '38'], 'color': '#F5C00E', 'walktime': 7, 'description': 'Humboldt Ave @ Townsend St'}]"
322,322,"[{'id': 0, 'stations': ['Orange', 'line'], 'color': '#EB841E', 'walktime': 8, 'description': 'Haymarket'}, {'id': 1, 'stations': ['Blue', 'line'], 'color': '#0E4189', 'walktime': 11, 'description': 'Aquarium'}]"
323,323,"[{'id': 0, 'stations': ['Red', 'Line'], 'color': '#EC211F', 'walktime': 6, 'description': 'JFK/UMass'}, {'id': 1, 'stations': ['Greenbush', 'Line', 'Kingston', 'Line'], 'color': '#8E44AD', 'walktime': 6, 'description': 'JFK/UMass'}, {'id': 2, 'stations': ['Fairmount', 'Line', 'Franklin/Foxboro', 'Line'], 'color': '#8E44AD', 'walktime': 15, 'description': 'Newmarket'}, {'id': 3, 'stations': ['8', '16', '41'], 'color': '#F5C00E', 'walktime': 6, 'description': 'JFK/UMass'}]"
324,324,"[{'id': 0, 'stations': ['Red', 'Line'], 'color': '#EC211F', 'walktime': 5, 'description': 'JFK / UMass'}, {'id': 1, 'stations': ['Greenbush/Kingston'], 'color': '#B933AD', 'walktime': 5, 'description': 'JFK / UMass'}, {'id': 2, 'stations': ['Middleborough/Lakeville'], 'color': '#B933AD', 'walktime': 5, 'description': 'JFK / UMass'}]"
325,325,"[{'id': 0, 'stations': ['B'], 'color': '#018835', 'walktime': 3, 'description': 'Packards Corner'}, {'id': 1, 'stations': ['57'], 'color': '#FC5707', 'walktime': 3, 'description': 'Kenmore Station'}]"
326,326,"[{'id': 0, 'stations': ['Red', 'Line'], 'color': '#DA1721', 'walktime': 3, 'description': 'JFK / UMass'}, {'id': 1, 'stations': ['Red', 'Line'], 'color': '#DA1721', 'walktime': 8, 'description': 'Savin Hill'}]"
327,327,"[{'id': 0, 'stations': ['Fitchburg', 'Line'], 'color': '#7F2A6B', 'walktime': 10, 'description': 'Porter'}, {'id': 1, 'stations': ['Red', 'Line'], 'color': '#DA1721', 'walktime': 10, 'description': 'Porter'}, {'id': 2, 'stations': ['83', '87'], 'color': '#F5C00E', 'walktime': 10, 'description': 'Somerville Ave @ Lowell St'}]"
328,328,"[{'id': 0, 'stations': ['85'], 'color': '#FC5707', 'walktime': 4, 'description': 'Hampshire St @ Webster Ave'}, {'id': 1, 'stations': ['CT2'], 'color': '#FC5707', 'walktime': 4, 'description': 'Hampshire St @ Cardinal Medeiros Ave'}, {'id': 2, 'stations': ['64', '68'], 'color': '#FC5707', 'walktime': 6, 'description': 'Broadway @ Hampshire St'}]"
329,329,"[{'id': 0, 'stations': ['Red', 'Line'], 'color': '#EC211F', 'walktime': 5, 'description': 'JFK / UMass'}, {'id': 1, 'stations': ['Greenbush/Kingston'], 'color': '#B933AD', 'walktime': 5, 'description': 'JFK / UMass'}, {'id': 2, 'stations': ['Middleborough/Lakeville'], 'color': '#B933AD', 'walktime': 5, 'description': 'JFK / UMass'}]"
330,330,"[{'id': 0, 'stations': ['Orange', 'line'], 'color': '#EB841E', 'walktime': 8, 'description': 'Haymarket'}, {'id': 1, 'stations': ['Blue', 'line'], 'color': '#0E4189', 'walktime': 11, 'description': 'Aquarium'}]"
331,331,"[{'id': 0, 'stations': ['B'], 'color': '#00843D', 'walktime': 10, 'description': 'Warren Street'}, {'id': 1, 'stations': ['Framingham'], 'color': '#B933AD', 'walktime': 13, 'description': 'Boston Landing'}, {'id': 2, 'stations': ['Worcester'], 'color': '#B933AD', 'walktime': 13, 'description': 'Boston Landing'}, {'id': 3, 'stations': ['51', '57', '66'], 'color': '#F5C00E', 'walktime': 1, 'description': 'Cambridge St @ Sparhawk St'}]"
332,332,"[{'id': 0, 'stations': ['Red', 'Line'], 'color': '#DA1721', 'walktime': 3, 'description': 'JFK / UMass'}, {'id': 1, 'stations': ['Red', 'Line'], 'color': '#DA1721', 'walktime': 8, 'description': 'Savin Hill'}]"
333,333,"[{'id': 0, 'stations': ['Fitchburg', 'Line'], 'color': '#7F2A6B', 'walktime': 10, 'description': 'Porter'}, {'id': 1, 'stations': ['Red', 'Line'], 'color': '#DA1721', 'walktime': 10, 'description': 'Porter'}, {'id': 2, 'stations': ['83', '87'], 'color': '#F5C00E', 'walktime': 10, 'description': 'Somerville Ave @ Lowell St'}]"
334,334,"[{'id': 0, 'stations': ['Red', 'Line'], 'color': '#DA1721', 'walktime': 10, 'description': 'Savin Hill'}, {'id': 1, 'stations': ['18'], 'color': '#F5C00E', 'walktime': 2, 'description': 'Dorchester Ave@ Belford Str'}, {'id': 2, 'stations': ['15'], 'color': '#F5C00E', 'walktime': 10, 'description': 'Columbia Rd @Buttonwood Str'}]"
335,335,"[{'id': 0, 'stations': ['B'], 'color': '#018835', 'walktime': 14, 'description': 'Harvard Avenue'}, {'id': 1, 'stations': ['70', '86'], 'color': '#F5C00E', 'walktime': 12, 'description': 'Western Ave @ Everest'}]"
336,336,"[{'id': 0, 'stations': ['B'], 'color': '#018835', 'walktime': 5, 'description': 'Chiswick Road'}, {'id': 1, 'stations': ['51', '86'], 'color': '#F5C00E', 'walktime': 4, 'description': 'Chestnut Hill Ave @ Wallingford Rd'}]"
337,337,"[{'id': 0, 'stations': ['Red', 'Line'], 'color': '#DA1721', 'walktime': 6, 'description': 'Central'}, {'id': 1, 'stations': ['68'], 'color': '#F5C00E', 'walktime': 2, 'description': 'Broadway @ Inman St'}, {'id': 2, 'stations': ['64', '83', '91'], 'color': '#F5C00E', 'walktime': 1, 'description': 'Prospect St @ Harvard St'}]"
338,338,"[{'id': 0, 'stations': ['B'], 'color': '#00843D', 'walktime': 10, 'description': 'Warren Street'}, {'id': 1, 'stations': ['51', '57', '66'], 'color': '#F5C00E', 'walktime': 1, 'description': 'Cambridge St @ Sparhawk St'}]"
339,339,"[{'id': 0, 'stations': ['85'], 'color': '#FC5707', 'walktime': 4, 'description': 'Hampshire St @ Webster Ave'}, {'id': 1, 'stations': ['CT2'], 'color': '#FC5707', 'walktime': 4, 'description': 'Hampshire St @ Cardinal Medeiros Ave'}, {'id': 2, 'stations': ['64', '68'], 'color': '#FC5707', 'walktime': 6, 'description': 'Broadway @ Hampshire St'}]"
340,340,"[{'id': 0, 'stations': ['B'], 'color': '#018835', 'walktime': 8, 'description': 'Harvard Avenue'}, {'id': 1, 'stations': ['64', '66', '501'], 'color': '#F5C00E', 'walktime': 2, 'description': 'Cambridge Street'}, {'id': 2, 'stations': ['51', '57'], 'color': '#F5C00E', 'walktime': 6, 'description': 'Brighton Ave opp Quint Ave'}]"
341,341,"[{'id': 0, 'stations': ['Red', 'Line'], 'color': '#EC211F', 'walktime': 14, 'description': 'Kendall/MIT'}, {'id': 1, 'stations': ['D', 'E'], 'color': '#018835', 'walktime': 15, 'description': 'Union Square'}, {'id': 2, 'stations': ['85'], 'color': '#F5C00E', 'walktime': 4, 'description': 'Hampshire St @ Webster Ave'}]"
342,342,"[{'id': 0, 'stations': ['Framingham/Worcester'], 'color': '#8E44AD', 'walktime': 13, 'description': 'Boston Landing'}, {'id': 1, 'stations': ['B'], 'color': '#00843D', 'walktime': 15, 'description': 'Harvard Avenue'}, {'id': 2, 'stations': ['66'], 'color': '#F5C00E', 'walktime': 4, 'description': 'N Harvard St @ Coolidge Rd'}, {'id': 3, 'stations': ['64'], 'color': '#F5C00E', 'walktime': 7, 'description': 'Cambridge St @ Lincoln St'}]"
343,343,"[{'id': 0, 'stations': ['B'], 'color': '#00843D', 'walktime': 3, 'description': 'Packards Corner'}]"
344,344,"[{'id': 0, 'stations': ['B'], 'color': '#00843D', 'walktime': 8, 'description': 'Harvard Avenue'}, {'id': 1, 'stations': ['Framingham/Worcester', 'Line'], 'color': '#8E44AD', 'walktime': 12, 'description': 'Boston Landing'}]"
345,345,"[{'id': 0, 'stations': ['66'], 'color': '#F5C00E', 'walktime': 4, 'description': 'N Harvard St @ Coolidge Rd'}, {'id': 1, 'stations': ['64'], 'color': '#F5C00E', 'walktime': 7, 'description': 'Cambridge St @ Lincoln St'}, {'id': 2, 'stations': ['B'], 'color': '#018835', 'walktime': 15, 'description': 'Harvard Avenue'}, {'id': 3, 'stations': ['70', '86'], 'color': '#F5C00E', 'walktime': 8, 'description': 'Western Ave @ Riverdale St'}]"
346,346,"[{'id': 0, 'stations': ['B'], 'color': '#018835', 'walktime': 8, 'description': 'Harvard Avenue'}, {'id': 1, 'stations': ['64', '66', '501'], 'color': '#F5C00E', 'walktime': 1, 'description': 'Cambridge Street'}]"
347,347,"[{'id': 0, 'stations': ['Red', 'Line'], 'color': '#DA1721', 'walktime': 6, 'description': 'JFK / UMass'}, {'id': 1, 'stations': ['Kingston/Greenbush'], 'color': '#8E44AD', 'walktime': 6, 'description': 'JFK / UMass'}, {'id': 2, 'stations': ['Middleborough/Lakeville'], 'color': '#8E44AD', 'walktime': 6, 'description': 'JFK / UMass'}]"
348,348,"[{'id': 0, 'stations': ['18'], 'color': '#F5C00E', 'walktime': 4, 'description': 'Dorchester Ave @ Pearl St'}, {'id': 1, 'stations': ['16', '17', '41'], 'color': '#F5C00E', 'walktime': 7, 'description': 'Columbia Rd @ Stoughton St'}, {'id': 2, 'stations': ['Fairmount', 'Line'], 'color': '#8E44AD', 'walktime': 11, 'description': ""Upham's Corner""}, {'id': 3, 'stations': ['Franklin', 'Line/Foxboro', 'Pilot'], 'color': '#8E44AD', 'walktime': 11, 'description': ""Upham's Corner""}, {'id': 4, 'stations': ['Red', 'Line'], 'color': '#DA1721', 'walktime': 10, 'description': 'Savin Hill'}]"
349,349,"[{'id': 0, 'stations': ['Framingham/Worcester', 'Line'], 'color': '#8E44AD', 'walktime': 11, 'description': 'Boston Landing'}, {'id': 1, 'stations': ['64', '66', '501'], 'color': '#F5C00E', 'walktime': 6, 'description': 'Cambridge Street'}, {'id': 2, 'stations': ['70', '86'], 'color': '#F5C00E', 'walktime': 11, 'description': 'Western Ave @ Everett St'}]"
350,350,"[{'id': 0, 'stations': ['B'], 'color': '#00843D', 'walktime': 4, 'description': 'Washington Street'}, {'id': 1, 'stations': ['65'], 'color': '#F5C00E', 'walktime': 3, 'description': 'Corey Rd & Washington Street'}]"
351,351,"[{'id': 0, 'stations': ['B'], 'color': '#00843D', 'walktime': 9, 'description': 'Chiswick Road'}, {'id': 1, 'stations': ['С'], 'color': '#00843D', 'walktime': 15, 'description': 'Cleveland Circle'}, {'id': 2, 'stations': ['51', '86'], 'color': '#F2BD2A', 'walktime': 3, 'description': 'Chestnut Hill Ave @ Wiltshire Rd'}]"
352,352,"[{'id': 0, 'stations': ['64'], 'color': '#F5C00E', 'walktime': 4, 'description': 'Faneuil St @ Oak Square'}, {'id': 1, 'stations': ['57', '501'], 'color': '#F5C00E', 'walktime': 8, 'description': 'Tremont St opp Tremont Pl'}]"
353,353,"[{'id': 0, 'stations': ['Red', 'Line'], 'color': '#DA1721', 'walktime': 7, 'description': 'JFK / UMass'}, {'id': 1, 'stations': ['Greenbush/Kingston'], 'color': '#8E44AD', 'walktime': 7, 'description': 'JFK / UMass'}, {'id': 2, 'stations': ['Middleborough/Lakeville'], 'color': '#8E44AD', 'walktime': 7, 'description': 'JFK / UMass'}, {'id': 3, 'stations': ['18'], 'color': '#F5C00E', 'walktime': 2, 'description': 'Dorchester Ave @ Mayfield St'}, {'id': 4, 'stations': ['8', '16', '41'], 'color': '#F5C00E', 'walktime': 7, 'description': 'JFK / UMass'}]"
354,354,"[{'id': 0, 'stations': ['B'], 'color': '#018835', 'walktime': 3, 'description': 'Packards Corner'}, {'id': 1, 'stations': ['57'], 'color': '#FC5707', 'walktime': 3, 'description': 'Kenmore Station'}]"
355,355,"[{'id': 0, 'stations': ['10'], 'color': '#F7C751', 'walktime': 1, 'description': 'Dorchester St @ W 5th St'}, {'id': 1, 'stations': ['11'], 'color': '#F7C751', 'walktime': 2, 'description': 'W 6th St @ F St'}, {'id': 2, 'stations': ['Red', 'Line'], 'color': '#CE3C32', 'walktime': 13, 'description': 'Andrew'}]"
356,356,"[{'id': 0, 'stations': ['Red'], 'color': '#DA1721', 'walktime': 8, 'description': 'Andrew'}, {'id': 1, 'stations': ['Fairmount', 'Franklin'], 'color': '#8E44AD', 'walktime': 13, 'description': 'Newmarket'}, {'id': 2, 'stations': ['Greenbush', 'Kingston'], 'color': '#8E44AD', 'walktime': 14, 'description': 'JFK / UMass'}, {'id': 3, 'stations': ['Middleborough/Lakeville'], 'color': '#8E44AD', 'walktime': 14, 'description': 'JFK / UMass'}]"
357,357,"[{'id': 0, 'stations': ['51'], 'color': '#8E5B2D', 'walktime': 4, 'description': 'Chestnut Hill Ave & Strathmore Rd'}, {'id': 1, 'stations': ['86'], 'color': '#8E5B2D', 'walktime': 4, 'description': 'Chestnut Hill Ave & Strathmore Rd'}, {'id': 2, 'stations': ['B'], 'color': '#018835', 'walktime': 2, 'description': 'Commonwealth Ave & Chiswick Rd'}]"
358,358,"[{'id': 0, 'stations': ['51'], 'color': '#8E5B2D', 'walktime': 4, 'description': 'Chestnut Hill Ave & Strathmore Rd'}, {'id': 1, 'stations': ['86'], 'color': '#8E5B2D', 'walktime': 4, 'description': 'Chestnut Hill Ave & Strathmore Rd'}, {'id': 2, 'stations': ['B'], 'color': '#018835', 'walktime': 2, 'description': 'Commonwealth Ave & Chiswick Rd'}]"
359,359,"[{'id': 0, 'stations': ['Framingham/Worcester'], 'color': '#8E44AD', 'walktime': 6, 'description': 'Boston Landing'}, {'id': 1, 'stations': ['B'], 'color': '#00843D', 'walktime': 15, 'description': 'Allston Street'}, {'id': 2, 'stations': ['64'], 'color': '#F5C00E', 'walktime': 4, 'description': 'N Beacon St @ Saunders St'}, {'id': 3, 'stations': ['86'], 'color': '#F5C00E', 'walktime': 5, 'description': 'Market St @ N Beacon St'}]"
